,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,150,15,1,0,150,31,3,0
5,5,141,17,0,1,141,38,0,5
6,6,136,18,1,1,136,40,3,5
7,7,129,18,3,1,129,41,9,5
8,8,120,19,5,1,120,43,15,6
9,9,120,19,5,1,120,43,15,6
10,10,117,20,5,1,117,46,15,6
11,11,113,16,7,2,113,39,22,10
12,12,102,15,9,3,102,39,28,15
13,13,97,17,9,3,97,43,28,16
14,14,95,16,9,4,95,41,28,20
15,15,87,15,9,6,87,37,29,31
