,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,179,1,1,0,179,2,3,0
3,3,173,4,1,0,173,8,3,0
4,4,162,8,2,0,162,16,6,0
5,5,153,11,3,0,153,22,9,0
6,6,149,13,3,0,149,26,9,0
7,7,141,17,3,0,141,34,9,0
8,8,131,20,4,0,131,40,12,0
9,9,129,21,4,0,129,42,12,0
10,10,123,24,4,0,123,48,12,0
11,11,118,25,5,0,118,50,15,0
12,12,109,25,6,1,109,51,19,4
13,13,106,24,6,2,106,50,19,8
14,14,101,23,8,2,101,47,27,8
15,15,94,25,9,2,94,51,30,8
