,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,179,1,1,0,179,2,3,0
3,3,173,4,1,0,173,8,3,0
4,4,161,10,1,0,161,20,3,0
5,5,152,13,2,0,152,26,6,0
6,6,148,15,2,0,148,30,6,0
7,7,141,17,3,0,141,34,9,0
8,8,131,20,4,0,131,41,12,0
9,9,131,18,5,0,131,37,16,0
10,10,126,19,6,0,126,39,19,0
11,11,123,19,6,0,123,40,21,0
12,12,115,19,5,2,115,42,17,10
13,13,112,18,5,3,112,40,16,15
14,14,106,21,4,3,106,48,13,16
15,15,99,23,5,3,99,52,16,16
