,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,150,14,2,0,150,28,6,0
5,5,137,19,3,0,137,38,9,0
6,6,136,15,5,0,136,30,18,0
7,7,127,19,4,1,127,38,13,6
8,8,119,21,4,1,119,46,12,7
9,9,119,21,4,1,119,46,12,7
10,10,117,21,4,1,117,48,12,7
11,11,110,22,5,1,110,52,15,7
12,12,98,25,4,2,98,59,12,15
13,13,93,26,5,2,93,60,16,15
14,14,92,24,6,2,92,55,21,16
15,15,83,24,8,2,83,54,30,16
