,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,150,15,1,0,150,31,3,0
5,5,139,16,4,0,139,32,13,0
6,6,137,15,4,0,137,33,14,0
7,7,127,20,4,0,127,43,14,0
8,8,121,18,6,0,121,39,24,0
9,9,121,18,6,0,121,39,24,0
10,10,119,17,7,0,119,37,28,0
11,11,110,20,8,0,110,43,31,0
12,12,98,20,8,3,98,41,31,14
13,13,93,22,8,3,93,46,31,14
14,14,89,24,8,3,89,50,31,14
15,15,78,28,7,4,78,61,26,19
