,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,172,6,0,0,172,12,0,0
4,4,161,10,1,0,161,20,3,0
5,5,154,12,0,1,154,26,0,4
6,6,151,12,1,1,151,24,5,4
7,7,145,13,1,2,145,26,3,10
8,8,136,15,2,2,136,30,7,11
9,9,134,16,2,2,134,32,7,11
10,10,130,15,4,2,130,30,13,11
11,11,124,18,4,2,124,36,13,11
12,12,112,23,3,3,112,47,10,15
13,13,109,22,4,3,109,45,13,16
14,14,105,22,4,3,105,45,14,19
15,15,99,23,5,3,99,48,17,19
