,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,177,3,0,0,177,6,0,0
3,3,169,5,1,0,169,11,3,0
4,4,152,12,2,0,152,24,7,0
5,5,140,17,1,1,140,34,3,6
6,6,135,19,1,1,135,39,3,6
7,7,127,21,2,1,127,43,7,6
8,8,118,22,4,1,118,46,13,6
9,9,118,22,4,1,118,46,13,6
10,10,114,24,4,1,114,50,13,6
11,11,108,24,4,2,108,51,14,10
12,12,98,23,5,3,98,53,16,16
13,13,95,21,7,3,95,46,26,16
14,14,93,20,8,3,93,44,29,16
15,15,86,18,9,4,86,42,32,22
