,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,7,1,0,167,14,3,0
4,4,149,16,1,0,149,32,3,0
5,5,137,20,2,0,137,41,6,0
6,6,133,19,4,0,133,39,12,0
7,7,124,22,5,0,124,45,15,0
8,8,114,26,4,1,114,53,12,5
9,9,114,26,4,1,114,53,12,5
10,10,110,28,4,1,110,57,12,5
11,11,103,30,3,2,103,62,9,10
12,12,91,31,5,2,91,68,15,10
13,13,88,30,5,3,88,65,16,15
14,14,87,29,5,3,87,63,16,18
15,15,81,25,6,5,81,57,19,27
