,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,177,2,1,0,177,4,3,0
3,3,168,5,2,0,168,10,6,0
4,4,151,12,3,0,151,24,9,0
5,5,138,18,2,1,138,36,6,4
6,6,133,19,3,1,133,38,9,4
7,7,124,23,3,1,124,47,9,4
8,8,116,23,6,0,116,47,21,0
9,9,116,23,6,0,116,47,21,0
10,10,113,25,5,0,113,53,18,0
11,11,105,26,7,0,105,55,24,0
12,12,94,24,10,1,94,49,36,5
13,13,92,21,12,1,92,43,44,5
14,14,89,22,11,2,89,45,41,9
15,15,79,25,11,2,79,53,41,11
