,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,8,0,0,167,17,0,0
4,4,152,12,2,0,152,25,7,0
5,5,139,18,2,0,139,38,7,0
6,6,136,17,3,0,136,37,11,0
7,7,128,18,5,0,128,38,18,0
8,8,119,20,4,2,119,41,14,10
9,9,119,20,4,2,119,41,14,10
10,10,115,22,4,2,115,45,14,10
11,11,106,26,4,2,106,53,14,11
12,12,96,24,5,4,96,50,16,22
13,13,93,22,7,4,93,45,24,22
14,14,89,24,7,4,89,49,24,22
15,15,81,22,9,5,81,46,30,27
