,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,148,18,0,0,148,36,0,0
5,5,138,20,1,0,138,41,5,0
6,6,132,23,1,0,132,47,5,0
7,7,122,28,1,0,122,57,5,0
8,8,116,24,4,1,116,50,12,6
9,9,116,24,4,1,116,50,12,6
10,10,112,26,4,1,112,54,12,6
11,11,106,26,4,2,106,55,13,10
12,12,93,28,6,2,93,57,23,11
13,13,90,27,6,3,90,56,23,15
14,14,88,25,8,3,88,51,30,15
15,15,81,20,13,3,81,41,47,15
