,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,149,17,0,0,149,35,0,0
5,5,137,21,1,0,137,44,3,0
6,6,132,22,2,0,132,46,6,0
7,7,123,25,3,0,123,52,9,0
8,8,117,23,4,1,117,47,16,4
9,9,117,23,4,1,117,47,16,4
10,10,113,25,4,1,113,51,16,4
11,11,105,28,4,1,105,62,13,4
12,12,97,23,5,4,97,52,17,18
13,13,95,20,6,5,95,46,21,22
14,14,92,21,6,5,92,48,21,23
15,15,83,23,5,6,83,56,16,28
