,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,7,1,0,167,14,3,0
4,4,151,12,3,0,151,24,9,0
5,5,140,15,3,1,140,30,9,5
6,6,135,17,3,1,135,35,9,5
7,7,125,22,3,1,125,45,9,5
8,8,117,23,4,1,117,48,12,7
9,9,117,23,4,1,117,48,12,7
10,10,114,24,4,1,114,51,12,7
11,11,105,28,3,2,105,59,9,11
12,12,93,28,5,3,93,57,15,19
13,13,88,29,6,3,88,59,18,19
14,14,86,28,7,3,86,57,22,19
15,15,80,23,11,3,80,48,36,20
