,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,173,4,1,0,173,8,3,0
4,4,162,9,1,0,162,19,3,0
5,5,154,11,1,1,154,23,3,4
6,6,151,12,1,1,151,26,3,4
7,7,143,16,1,1,143,34,3,4
8,8,133,19,1,2,133,40,3,8
9,9,132,19,1,2,132,40,3,9
10,10,128,20,1,2,128,44,3,9
11,11,124,19,3,2,124,42,9,9
12,12,111,24,4,2,111,52,12,9
13,13,106,25,5,2,106,54,15,9
14,14,103,23,5,3,103,51,15,15
15,15,100,21,6,3,100,46,21,17
