,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,179,2,0,0,179,5,0,0
3,3,174,4,0,0,174,9,0,0
4,4,164,8,0,0,164,19,0,0
5,5,156,10,1,0,156,22,5,0
6,6,153,11,1,0,153,25,5,0
7,7,145,15,1,0,145,33,5,0
8,8,136,15,4,0,136,32,15,0
9,9,134,16,4,0,134,34,15,0
10,10,128,19,4,0,128,40,15,0
11,11,123,21,3,1,123,44,11,5
12,12,114,21,4,2,114,44,12,13
13,13,109,23,4,2,109,48,12,14
14,14,102,25,5,2,102,52,15,14
15,15,97,25,6,2,97,53,19,14
