,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,151,14,1,0,151,29,3,0
5,5,140,17,2,0,140,36,7,0
6,6,135,19,2,0,135,41,7,0
7,7,125,24,2,0,125,51,7,0
8,8,116,25,4,0,116,54,13,0
9,9,116,25,4,0,116,54,13,0
10,10,112,27,4,0,112,58,13,0
11,11,107,25,4,2,107,54,13,9
12,12,95,24,7,3,95,52,23,13
13,13,91,23,9,3,91,49,30,13
14,14,89,23,8,4,89,49,27,18
15,15,81,22,10,4,81,50,33,18
