,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,7,1,0,167,14,3,0
4,4,152,12,1,1,152,24,3,5
5,5,140,16,2,1,140,33,6,5
6,6,136,15,4,1,136,31,12,5
7,7,126,20,4,1,126,41,12,5
8,8,118,21,4,2,118,43,12,11
9,9,118,21,4,2,118,43,12,11
10,10,115,21,5,2,115,43,15,11
11,11,106,24,6,2,106,49,18,11
12,12,93,26,8,2,93,55,24,12
13,13,89,25,10,2,89,53,30,12
14,14,86,26,9,3,86,55,27,16
15,15,77,29,8,3,77,65,25,17
