,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,8,0,0,167,17,0,0
4,4,151,13,2,0,151,26,7,0
5,5,138,18,3,0,138,36,10,0
6,6,132,21,3,0,132,42,10,0
7,7,125,23,3,0,125,48,11,0
8,8,114,27,4,0,114,56,14,0
9,9,114,27,4,0,114,56,14,0
10,10,111,28,3,1,111,58,11,4
11,11,104,28,5,1,104,58,18,4
12,12,92,29,4,4,92,60,13,19
13,13,88,29,5,4,88,60,17,19
14,14,85,30,5,4,85,63,17,19
15,15,76,29,8,4,76,61,28,19
