,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,178,3,0,0,178,6,0,0
3,3,173,5,0,0,173,11,0,0
4,4,162,9,1,0,162,18,4,0
5,5,154,10,3,0,154,20,10,0
6,6,150,12,3,0,150,24,10,0
7,7,142,16,3,0,142,32,10,0
8,8,130,22,3,0,130,44,10,0
9,9,129,22,2,1,129,44,7,4
10,10,124,23,3,1,124,46,10,4
11,11,119,24,4,1,119,48,13,4
12,12,107,28,5,1,107,57,16,4
13,13,102,29,6,1,102,59,19,4
14,14,98,28,7,1,98,60,22,4
15,15,93,26,10,1,93,53,34,4
