,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,8,0,0,167,17,0,0
4,4,151,13,2,0,151,27,6,0
5,5,140,16,3,0,140,34,10,0
6,6,135,17,4,0,135,35,14,0
7,7,129,17,3,2,129,34,12,9
8,8,119,19,5,2,119,38,18,9
9,9,119,19,5,2,119,38,18,9
10,10,115,21,5,2,115,42,18,9
11,11,106,25,5,2,106,51,18,9
12,12,91,31,4,3,91,64,15,13
13,13,89,28,6,3,89,58,22,14
14,14,87,28,6,3,87,58,22,14
15,15,78,27,9,3,78,58,31,14
