,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,7,1,0,167,14,3,0
4,4,150,14,2,0,150,28,6,0
5,5,137,19,3,0,137,38,9,0
6,6,131,22,3,0,131,44,9,0
7,7,123,24,4,0,123,49,12,0
8,8,116,23,5,1,116,46,16,6
9,9,116,23,5,1,116,46,16,6
10,10,112,25,5,1,112,50,16,6
11,11,107,23,6,2,107,46,19,12
12,12,94,26,7,2,94,53,25,12
13,13,90,26,8,2,90,54,28,12
14,14,87,26,9,2,87,54,31,12
15,15,77,29,8,3,77,62,28,17
