,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,151,13,2,0,151,26,6,0
5,5,139,18,2,0,139,38,6,0
6,6,136,15,5,0,136,32,15,0
7,7,130,13,8,0,130,27,26,0
8,8,121,14,9,1,121,29,29,4
9,9,121,14,9,1,121,29,29,4
10,10,119,13,10,1,119,27,33,4
11,11,112,15,10,1,112,32,33,6
12,12,97,21,9,2,97,45,29,12
13,13,93,23,7,3,93,51,23,16
14,14,90,24,7,3,90,53,23,17
15,15,81,25,8,3,81,56,30,16
