,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,148,18,0,0,148,36,0,0
5,5,134,25,0,0,134,50,0,0
6,6,129,26,1,0,129,52,3,0
7,7,122,27,2,0,122,54,8,0
8,8,112,29,4,0,112,58,14,0
9,9,112,29,4,0,112,58,14,0
10,10,110,30,3,0,110,63,11,0
11,11,102,32,4,0,102,68,14,0
12,12,91,32,4,2,91,70,15,8
13,13,87,32,4,3,87,70,14,13
14,14,84,32,5,3,84,70,17,13
15,15,77,30,6,4,77,65,20,22
