,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,149,16,1,0,149,32,3,0
5,5,139,16,4,0,139,32,12,0
6,6,134,17,5,0,134,34,15,0
7,7,126,19,5,1,126,38,15,4
8,8,115,23,6,1,115,46,18,4
9,9,115,23,6,1,115,46,18,4
10,10,112,24,5,2,112,48,15,8
11,11,105,27,4,2,105,57,12,9
12,12,94,25,8,2,94,51,29,9
13,13,89,27,8,2,89,55,29,10
14,14,85,29,8,2,85,59,29,10
15,15,79,26,10,2,79,54,38,11
