,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,8,0,0,167,17,0,0
4,4,152,14,0,0,152,32,0,0
5,5,139,19,1,0,139,42,3,0
6,6,135,18,3,0,135,40,9,0
7,7,129,16,6,0,129,37,18,0
8,8,121,15,9,0,121,31,32,0
9,9,121,15,9,0,121,31,32,0
10,10,117,17,9,0,117,35,32,0
11,11,109,19,9,1,109,39,32,4
12,12,93,24,11,1,93,49,38,4
13,13,89,26,9,2,89,53,32,10
14,14,88,25,8,3,88,52,28,16
15,15,79,25,10,3,79,55,34,16
