,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,166,9,0,0,166,18,0,0
4,4,151,12,3,0,151,24,9,0
5,5,139,17,3,0,139,36,9,0
6,6,135,16,5,0,135,32,17,0
7,7,127,17,7,0,127,34,23,0
8,8,119,19,5,2,119,38,19,8
9,9,119,19,5,2,119,38,19,8
10,10,116,19,6,2,116,38,22,8
11,11,108,21,7,2,108,43,25,8
12,12,98,20,8,3,98,44,28,14
13,13,93,22,7,4,93,48,25,18
14,14,90,23,7,4,90,51,25,18
15,15,82,22,8,5,82,48,30,24
