,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,8,0,0,167,17,0,0
4,4,154,10,2,0,154,22,6,0
5,5,143,14,2,0,143,33,6,0
6,6,138,15,3,0,138,35,9,0
7,7,130,17,4,0,130,39,13,0
8,8,121,19,5,0,121,45,16,0
9,9,121,19,5,0,121,45,16,0
10,10,117,21,5,0,117,49,16,0
11,11,111,19,8,0,111,45,26,0
12,12,97,22,9,1,97,50,31,4
13,13,95,22,8,1,95,54,26,7
14,14,93,20,10,1,93,50,32,7
15,15,83,22,9,3,83,54,30,15
