,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,168,6,1,0,168,13,3,0
4,4,154,9,3,0,154,20,10,0
5,5,142,12,5,0,142,26,16,0
6,6,137,13,6,0,137,27,20,0
7,7,132,13,4,2,132,27,13,12
8,8,120,19,4,2,120,39,13,12
9,9,120,19,4,2,120,39,13,12
10,10,118,19,4,2,118,39,13,14
11,11,113,17,5,3,113,36,17,18
12,12,104,12,9,4,104,26,28,26
13,13,100,12,9,5,100,26,28,30
14,14,97,13,8,6,97,28,25,34
15,15,89,12,9,7,89,26,28,41
