,Frame#,CTRn=1,CTRn=2,CTRn=3,CTRn=4,CTR1total,CTR2total,CTR3total,CTR4total
0,0,184,0,0,0,184,0,0,0
1,1,184,0,0,0,184,0,0,0
2,2,176,4,0,0,176,8,0,0
3,3,167,8,0,0,167,17,0,0
4,4,152,14,0,0,152,30,0,0
5,5,140,18,1,0,140,38,4,0
6,6,134,21,1,0,134,44,4,0
7,7,126,22,3,0,126,46,10,0
8,8,114,28,3,0,114,58,10,0
9,9,114,28,3,0,114,58,10,0
10,10,110,30,3,0,110,62,10,0
11,11,103,30,5,0,103,62,17,0
12,12,93,28,6,2,93,57,19,13
13,13,87,31,6,2,87,63,19,13
14,14,85,31,6,2,85,65,19,13
15,15,75,34,6,2,75,72,19,16
